Date,PRICE_USDEUR,RATES_TIPS,PCE,PPI_Commodities,MONEY_StLouisMonetaryBase,RATES_BAA,RATES_AAA,INDU_Mining,INDU_Manufacturing,INDU_TotalIndex,PPI_PulpPaper,RATES_3mUST,EMP_Services,EMP_ConstructionAll,EMP_AllEmployeesGovt,EMP_TotalPrivate,EMP_RetailTrade,INDU_Utilities,INDU_Materials,INDU_ConsumerGoods,INDU_ProductsTotal,CPI_UrbanAllItemUSCityAvg,IND_DurableGoodsMaterials,INDU_BusinessEquipment,INDU_NondurableConsumerGoods,INDU_DurableConsumerGoods,EMP_20YearsAndOver,EMP_20To24Years,EMP_UnemployedOver27Weeks,EMP_AvgWeeksUnemployed,EMP_UnemploymentLevel,EMP_UnemploymentRate,INDU_NondurableGoodsManu,CPI_UrbanExFoodEnergy,RATES_6mUST,INCOME_RealPersonal,PCE_ExFoodEnergy,HOUSE_StartsMW,HOUSE_StartsW,HOUSE_StartsS,HOUSE_StartsNE,MONEY_M3,HOUSE_BuildingPermits,RATES_10USTyConstMaturity,RATES_5yUSTConstMaturity,RATES_1yUSTConstMaturity,EMP_JobLeavers,EMP_ContinuedClaims,EMP_4WeekContinuedClaims,EMP_ChicagoActivity,EMP_MediamWeeksUnemployed,PRICE_Gold,EMP_InsuredUnemployment,RATES_30yFixedMortgageAvg,INDU_CapacityUtilization,INDU_NondurableManu,INDU_DurableManu,MONEY_M1,MONEY_M2,FED_ReserveBalances,PRICE_WTI,HOUSE_NationalIndex,PRICE_Brent,EMP_TempHelp,EMP_EmployedToUnemployed,INV_ManufacturerInventoryToSales,INV_ManufacturerInventories,INV_InventoryToSales,INV_RetailSales,INV_NonDefenseNewOrders,INV_DurableNewOrders,INV_ManufacturerSales,EMP_UnemploymentDiscouraged,RATES_3mAACorp,CPI_AllItemExFoodEnergy,CPI_AllItemAllCityAvg,PRICE_HomeIndex,EMP_ConstructionRate,FED_EffectiveFundsRate,FED_TotalMBS,FED_TotalUSSecurities,FED_TotalAssets,PPI_TotalTradeIndustry,PPI_TotalRetailTrade
2014-08-01,1.3436,-0.25,11939.1,207.0,4097.276,4.69,4.08,120.2292,102.3121,107.7094,185.7,0.03,119941.0,6210.0,21855.0,117402.0,15386.2,100.0285,111.2297,103.921,103.3002,237.46,108.6289,102.9105,101.6581,112.9136,5.7,11.0,2958.0,32.0,9599.0,6.1,100.8585,238.405,0.05,14670.54,103.332,187.0,207.0,479.0,111.0,11457600000000.0,1047.0,2.52,1.67,0.13,8.9,2530000.0,2531000.0,0.19,12.9,1284.5,1.8999999999999995,4.119999999999991,75.9012,99.4636,105.4662,2841.6500000000005,11457.5,2809.0039999999985,97.86,167.459,103.45,2787.3,1991.0,1.28,650852.0,1.31,0.8,68353.0,237140.0,3.8,6.6,0.11,128.246,136.127,170.935964278373,7.7,0.09,1674363.0,2420285.0,4406637.0,124.2,121.3
2014-09-01,1.315,-0.13,11948.8,206.4,4072.188,4.8,4.11,120.9722,102.2846,106.8587,184.4,0.02,120195.0,6242.0,21897.0,117669.0,15418.9,102.1959,110.6976,102.0385,102.0221,237.477,109.6531,102.1437,99.5972,111.7229,5.4,11.6,2948.0,31.9,9262.0,5.9,100.3558,238.786,0.05,14722.813,103.456,169.0,240.0,508.0,106.0,11492000000000.0,1076.0,2.35,1.63,0.09,8.8,2486000.0,2498500.0,0.21,13.4,1287.25,1.8999999999999995,4.099999999999996,75.9678,99.4423,105.54899999999999,2809.6,11479.1,2777.408999999998,97.86,167.25400000000005,101.12,2808.0,1697.0,1.26,646891.0,1.31,-0.4,69215.0,235558.0,1.3,6.4,0.1,128.489,136.211,171.464994841552,7.0,0.07,1678316.0,2436986.0,4415587.0,123.9,120.6
2014-10-01,1.2618,0.09,12018.4,203.4,4041.445,4.69,3.92,121.2743,102.1755,105.802,178.5,0.02,120399.0,6259.0,21917.0,117901.0,15469.7,102.8405,109.6084,100.3769,101.2785,237.43,108.6277,103.22200000000001,96.9654,113.8579,5.2,10.3,2892.0,32.3,8990.0,5.7,99.6945,239.191,0.04,14790.364,103.546,159.0,220.0,598.0,97.0,11551400000000.0,1100.0,2.42,1.69,0.1,8.6,2434000.0,2446375.0,0.25,13.6,1208.5,1.7999999999999998,4.189999999999993,75.9582,99.152,105.6637,2873.999999999998,11513.600000000002,2705.717,90.74,166.925,94.57,2808.8,1723.0,1.28,648709.0,1.32,0.2,65372.0,231044.0,-1.4,6.2,0.1,128.76,135.891,172.39611723575695,6.4,0.09,1696424.0,2451736.0,4450260.0,126.8,125.1
2014-11-01,1.253,0.09,12050.2,200.9,3848.142,4.79,3.92,120.8322,102.9975,106.0444,183.9,0.02,120653.0,6272.0,21932.0,118177.0,15502.9,106.09700000000001,109.6419,101.4204,102.1753,236.983,107.1926,103.8026,98.9163,111.3356,5.4,10.8,2828.0,32.7,9090.0,5.8,99.6093,239.458,0.05,14866.655,103.653,170.0,272.0,455.0,104.0,11590600000000.0,1062.0,2.35,1.62,0.11,9.0,2436000.0,2422000.0,0.05,13.0,1173.25,1.8,3.9799999999999924,76.6517,99.9156,106.6219,2919.599999999997,11551.300000000007,2629.808999999997,80.53,166.678,84.17,2815.5,1948.0,1.41,646263.0,1.33,0.3,64362.0,227599.0,-9.3,6.2,0.1,128.571,135.107,173.170080144842,7.5,0.07,1717888.0,2461580.0,4486754.0,125.9,123.5
2014-12-01,1.249,0.13,12065.0,197.0,3898.571,4.74,3.79,123.4521,102.6681,105.8811,179.6,0.03,120896.0,6293.0,21947.0,118430.0,15510.5,102.8024,109.4492,102.3427,102.1243,236.252,105.367,100.9925,101.5165,105.6522,5.1,10.5,2799.0,32.7,8717.0,5.6,98.6779,239.584,0.08,14958.757,103.737,170.0,294.0,494.0,115.0,11668000000000.0,1074.0,2.22,1.52,0.13,9.0,2484000.0,2402000.0,0.23,12.9,1178.75,1.8999999999999992,3.889999999999994,76.4723,99.9872,105.9556,2885.7,11625.2,2449.443999999998,68.98,166.489,70.87,2833.3,1752.0,1.32,623146.0,1.35,-0.8,65561.0,224958.0,3.1,6.0,0.13,128.166,134.207,174.20979624633597,8.3,0.13,1729804.0,2461625.0,4486190.0,126.0,123.4
2015-01-01,1.2101,0.38,12039.9,192.0,4019.999,4.45,3.46,121.5621,102.2416,105.43799999999999,178.9,0.03,121068.0,6320.0,21960.0,118608.0,15520.2,103.9003,108.9031,104.1614,102.5068,234.747,104.0305,99.545,103.1406,108.2352,5.2,9.6,2774.0,32.0,8885.0,5.7,97.5802,239.811,0.12,15076.076,103.708,141.0,306.0,537.0,108.0,11732100000000.0,1057.0,2.17,1.65,0.25,9.8,2381000.0,2380000.0,0.08,13.2,1199.25,1.7999999999999996,3.869999999999994,76.2044,99.5789,105.4964,2937.7999999999965,11692.700000000012,2574.783999999999,53.45,166.291,55.27,2838.3,1791.0,1.5,637264.0,1.37,-0.7,65854.0,228061.0,-10.3,6.1,0.12,128.436,133.487,175.04940940509,9.8,0.06,1736832.0,2461364.0,4497660.0,126.3,122.7
2015-02-01,1.129,-0.11,12089.1,191.1,3866.786,4.51,3.61,118.2008,101.5221,105.1115,184.3,0.02,121302.0,6361.0,21978.0,118861.0,15535.1,109.0839,108.6618,103.7857,102.3769,235.342,104.7976,101.4383,101.3696,113.3707,5.1,10.0,2658.0,31.2,8599.0,5.5,97.7215,240.172,0.07,15120.548,103.815,99.0,238.0,505.0,46.0,11852500000000.0,1131.0,1.68,1.18,0.18,10.4,2307000.0,2346000.0,0.12,12.9,1263.5,1.6999999999999995,3.659999999999994,75.7236,99.234,104.435,2999.399999999998,11816.60000000001,2674.7079999999996,47.79,166.683,47.52,2839.1,1837.0,1.49,643183.0,1.39,-0.2,64254.0,219271.0,1.4,5.9,0.12,128.804,134.053,176.33199033634102,10.6,0.06,1738676.0,2460728.0,4500206.0,125.8,123.0
2015-03-01,1.1197,0.01,12145.7,191.5,4081.658,4.54,3.64,116.7112,101.8532,105.1465,184.2,0.03,121405.0,6334.0,21970.0,118940.0,15547.7,106.1148,107.8621,104.6206,102.8856,235.976,106.6164,102.8351,100.7986,119.7717,5.0,10.7,2542.0,30.5,8515.0,5.4,98.6169,240.755,0.07,15087.795,103.98,145.0,199.0,516.0,102.0,11869400000000.0,1071.0,2.0,1.5,0.22,10.2,2365000.0,2346750.0,-0.09,12.0,1205.0,1.7999999999999996,3.7999999999999936,76.0012,99.5912,104.6954,3015.4999999999977,11882.500000000007,2425.5289999999995,49.84,168.139,61.89,2842.5,1794.0,1.3,639579.0,1.38,1.5,64321.0,228045.0,14.5,5.9,0.11,129.406,134.969,177.031555448051,9.5,0.06,1740216.5,2460097.5,4487154.0,126.9,123.7
2015-04-01,1.0768,-0.26,12187.4,190.9,4089.282,4.48,3.52,115.3762,101.7322,102.9089,183.4,0.02,121641.0,6392.0,22005.0,119189.0,15566.9,103.0461,106.4147,99.9537,99.0045,236.222,105.4256,100.8658,95.4619,117.7611,5.0,9.7,2560.0,30.9,8550.0,5.4,98.7861,241.346,0.12,15173.676,104.152,167.0,310.0,519.0,195.0,11916600000000.0,1161.0,1.87,1.32,0.27,9.8,2276500.0,2320250.0,0.19,11.5,1181.25,1.6999999999999997,3.6999999999999935,75.9477,99.7291,104.3177,2987.4999999999973,11880.300000000007,2667.344,50.12,170.01,55.73,2850.3,1830.0,1.37,644744.0,1.38,0.1,63970.0,226242.0,-4.8,5.9,0.1,129.779,135.222,177.736627255122,7.5,0.12,1731928.0,2459578.0,4481799.0,126.8,123.8
2015-05-01,1.1194,-0.22,12261.1,193.4,3959.169,4.89,3.98,113.2207,101.6953,103.1146,182.8,0.02,121945.0,6427.0,22012.0,119513.0,15595.9,101.86200000000001,106.245,100.1947,99.2538,237.001,105.1602,101.6155,95.5864,118.4628,5.1,10.3,2503.0,30.7,8834.0,5.6,98.8904,241.688,0.05,15229.438999999997,104.274,146.0,274.0,514.0,147.0,11949300000000.0,1270.0,2.12,1.5,0.25,9.3,2256000.0,2275000.0,0.09,11.6,1179.0,1.6999999999999995,3.679999999999993,75.949,99.3132,104.6152,2994.8499999999985,11914.600000000004,2593.7770000000005,59.1,171.88400000000001,64.13,2872.5,1847.0,1.38,647029.0,1.38,0.9,62649.0,217850.0,-0.1,6.0,0.12,130.029,135.977,178.284768584394,6.7,0.13,1718850.0,2460034.0,4471499.0,126.5,122.9
2015-06-01,1.0913,0.0,12295.6,194.8,3951.298,5.13,4.19,112.3545,101.2942,105.5882,182.1,0.02,122108.0,6441.0,22015.0,119684.0,15618.7,102.5574,108.5061,103.5512,101.8057,237.657,106.8614,102.9706,99.8717,118.1149,4.8,9.7,2162.0,28.4,8247.0,5.3,99.1767,242.064,0.07,15259.92,104.404,146.0,287.0,550.0,216.0,11994600000000.0,1367.0,2.19,1.55,0.26,9.2,2297000.0,2259750.0,0.07,11.8,1187.3,1.6999999999999995,3.869999999999997,75.6552,99.13,103.9632,2977.1,11980.7,2444.7649999999994,60.24,173.481,62.87,2885.1,1697.0,1.3,642137.0,1.38,0.2,63225.0,229480.0,5.7,5.6,0.14,130.14600000000002,136.391,178.82485799716702,6.3,0.12,1722436.0,2460749.0,4465360.0,126.4,122.8
2015-07-01,1.1084,0.1,12357.1,193.9,3989.687,5.2,4.15,113.5905,101.9906,104.3346,183.3,0.03,122375.0,6472.0,22050.0,119951.0,15639.0,101.8977,107.4863,103.0498,100.0314,238.034,101.6196,97.31700000000001,101.5078,109.0938,4.8,9.7,2127.0,28.1,8167.0,5.2,98.2771,242.565,0.13,15288.126,104.52,172.0,268.0,544.0,154.0,12046600000000.0,1136.0,2.43,1.7,0.28,10.3,2274000.0,2272250.0,0.27,10.9,1171.7,1.6999999999999997,4.079999999999993,76.1599,99.49799999999999,104.9034,3047.1999999999957,12029.200000000008,2457.406,56.94,174.523,61.65,2884.7,1663.0,1.43,648123.0,1.38,0.7,63979.0,228826.0,-8.3,5.6,0.13,130.162,136.371,179.344734081436,5.5,0.13,1732060.0,2460975.0,4479130.0,127.5,123.6
2015-08-01,1.1028,0.18,12387.0,191.9,4003.503,5.19,4.04,114.1062,101.65899999999999,106.6305,182.7,0.07,122497.0,6490.0,22060.0,120066.0,15637.7,102.3446,109.0121,106.7098,103.4572,238.033,105.4468,100.7489,103.7294,118.4697,4.6,9.1,2172.0,28.4,7992.0,5.1,98.4768,242.817,0.14,15316.446000000002,104.618,151.0,245.0,623.0,113.0,12097600000000.0,1166.0,2.2,1.54,0.33,9.7,2260000.0,2250500.0,-0.09,11.7,1080.05,1.7,3.979999999999994,75.9309,99.8101,104.0321,3091.9999999999964,12046.60000000001,2624.6459999999993,47.11,174.968,53.29,2887.3,1672.0,1.38,646893.0,1.39,-0.1,63465.0,225666.0,3.4,5.5,0.18,130.191,136.125,179.943312015295,6.1,0.08,1734834.0,2461502.0,4485480.0,126.7,124.2
2015-09-01,1.1263,0.31,12384.5,189.1,4049.765,5.34,4.07,112.8818,101.2103,104.3871,181.5,0.02,122640.0,6508.0,22040.0,120241.0,15642.9,103.3849,107.1655,103.7405,100.8136,237.498,104.2658,98.5055,100.6393,115.9802,4.6,9.2,2097.0,25.7,7907.0,5.0,98.5786,243.316,0.26,15354.332,104.753,138.0,299.0,648.0,130.0,12153100000000.0,1143.0,2.17,1.49,0.39,9.8,2253000.0,2252000.0,-0.05,11.3,1141.9,1.6999999999999995,3.8899999999999944,75.61399999999999,99.7844,103.2836,3018.5999999999967,12128.000000000013,2682.0029999999983,45.38,175.081,48.8,2882.8,1783.0,1.34,638811.0,1.4,-0.4,63285.0,220050.0,1.7,5.4,0.22,130.436,135.83700000000002,180.87781896196896,5.5,0.14,1736684.0,2461941.0,4475886.0,127.4,124.9
2015-10-01,1.12,0.24,12387.3,187.5,4099.142,5.34,3.95,111.0607,101.1944,103.3671,179.9,0.02,122907.0,6547.0,22056.0,120531.0,15675.4,101.956,105.5498,102.506,100.0262,237.733,105.4408,98.801,98.1817,119.5755,4.6,9.2,2130.0,27.5,7922.0,5.0,98.8915,243.768,0.08,15373.738,104.778,171.0,238.0,521.0,132.0,12185000000000.0,1165.0,2.05,1.37,0.31,9.8,2207000.0,2230000.0,0.18,11.3,1114.2,1.5999999999999999,3.85,75.5618,99.9192,103.1081,3053.299999999997,12158.500000000015,2514.320999999998,44.75,175.092,47.48,2895.0,1678.0,1.38,642683.0,1.41,-0.4,63011.0,226171.0,-2.6,5.4,0.18,130.717,135.735,181.89435486055802,6.2,0.13,1741233.0,2461948.0,4484111.0,127.6,125.3
2015-11-01,1.1042,0.32,12422.8,185.7,4026.138,5.46,4.06,109.0911,100.9052,102.024,178.4,0.12,123113.0,6598.0,22081.0,120743.0,15695.0,99.5893,104.0851,101.4588,98.8306,238.017,102.8311,96.9225,98.2622,114.0926,4.7,9.7,2074.0,27.9,8000.0,5.1,98.869,244.241,0.22,15353.803999999998,104.91,166.0,273.0,605.0,125.0,12274200000000.0,1251.0,2.16,1.52,0.34,9.8,2202000.0,2206000.0,0.0,11.0,1147.75,1.6,3.7599999999999936,75.2964,100.1516,102.3242,3067.5999999999954,12257.700000000013,2650.1639999999998,46.6,175.19299999999996,48.0,2894.1,1731.0,1.46,637892.0,1.41,0.3,62254.0,224077.0,-6.4,5.4,0.2,130.69899999999998,135.393,183.002960793916,6.2,0.07,1744096.5,2461780.0,4489520.5,127.1,124.9
2015-12-01,1.062,0.3,12453.8,183.5,3816.145,5.46,3.97,108.4074,100.5976,101.2859,177.4,0.23,123359.0,6630.0,22097.0,121000.0,15699.0,97.1603,103.2152,101.4616,98.0997,237.761,100.5909,94.1914,99.9528,107.4796,4.6,9.2,2127.0,27.9,7907.0,5.0,97.9541,244.547,0.41,15400.998,104.979,165.0,243.0,592.0,157.0,12330100000000.0,1213.0,2.15,1.59,0.51,10.3,2261000.0,2207250.0,0.14,11.0,1069.25,1.6999999999999997,3.9299999999999944,75.0158,99.9896,101.8971,3084.399999999995,12280.800000000007,2518.900999999998,40.58,175.171,42.97,2932.0,1786.0,1.41,619108.0,1.43,0.2,59922.0,221066.0,0.7,5.4,0.36,130.385,134.78799999999998,183.857359646628,7.5,0.13,1744789.0,2461601.0,4478069.0,126.5,123.9
2016-01-01,1.0859,0.45,12480.5,182.6,3779.861,5.45,4.0,107.2529,101.2734,102.3635,175.3,0.26,123440.0,6620.0,22118.0,121052.0,15724.7,101.2876,104.2824,105.1346,100.0752,237.827,100.4729,93.3251,103.2583,112.5951,4.5,7.8,2081.0,29.2,7721.0,4.9,98.7739,245.075,0.48,15419.226,105.169,150.0,251.0,567.0,146.0,12458000000000.0,1176.0,2.27,1.76,0.65,10.2,2223000.0,2201500.0,0.05,11.2,1062.25,1.6,4.009999999999994,75.471,100.8515,102.4597,3138.5999999999976,12349.450000000004,2306.2409999999986,37.13,175.08900000000003,36.61,2888.4,1660.0,1.58,629819.0,1.43,-0.4,61849.0,226398.0,-9.3,5.2,0.47,130.763,134.966,184.690681479717,8.5,0.2,1747467.0,2461554.0,4486587.0,127.4,124.5
2016-02-01,1.0888,0.18,12550.2,181.3,3908.947,5.34,3.96,105.4133,100.6853,101.6587,174.7,0.31,123705.0,6650.0,22144.0,121289.0,15771.9,100.7335,103.5958,104.2781,99.6118,237.514,101.6069,94.8676,100.5057,119.1291,4.5,8.6,2143.0,29.2,7746.0,4.9,98.5664,245.644,0.46,15426.24,105.35,214.0,310.0,604.0,80.0,12534300000000.0,1192.0,1.97,1.38,0.47,9.9,2204000.0,2204500.0,0.01,11.4,1122.0,1.6,3.754999999999997,74.95100000000001,100.3763,101.7532,3079.9,12518.0,2374.970999999998,31.62,175.33,32.45,2885.6,1555.0,1.49,632254.0,1.43,0.7,60788.0,217882.0,6.3,5.2,0.47,131.33100000000002,134.953,185.411508950073,8.7,0.38,1744179.0,2461269.0,4483495.0,127.3,124.1
2016-03-01,1.0847,0.02,12539.9,182.1,3926.824,5.13,3.82,103.0563,100.5049,100.7653,174.3,0.29,123946.0,6680.0,22180.0,121482.0,15810.0,97.0175,102.5726,102.2853,98.0658,237.99,102.3906,94.4097,98.1861,118.4047,4.6,8.8,2215.0,28.4,7945.0,5.0,99.2314,245.96400000000003,0.49,15441.368,105.448,161.0,261.0,539.0,154.0,12597900000000.0,1113.0,1.83,1.31,0.68,10.6,2180000.0,2196750.0,0.0,11.4,1240.0,1.6,3.6399999999999944,74.7529,100.7269,101.1381,3165.7999999999947,12556.200000000008,2481.5079999999984,34.39,176.645,35.73,2885.4,1793.0,1.33,627466.0,1.43,-0.3,60517.0,216926.0,11.3,5.3,0.47,131.731,135.655,186.237008066427,8.7,0.36,1751829.0,2461152.0,4478485.0,127.4,124.4
2016-04-01,1.1385,-0.25,12624.8,183.2,3912.355,4.79,3.62,101.0924,100.116,100.2972,174.9,0.23,124121.0,6701.0,22186.0,121663.0,15813.6,102.8125,101.848,101.4738,97.508,238.835,102.3724,94.7903,96.2484,121.9547,4.6,9.1,2104.0,28.2,7975.0,5.0,98.7385,246.467,0.39,15427.722,105.701,203.0,236.0,601.0,120.0,12687200000000.0,1152.0,1.79,1.24,0.62,11.0,2155000.0,2164500.0,-0.06,11.2,1232.1,1.6,3.7099999999999946,74.3642,100.053,100.9888,3180.849999999997,12642.450000000004,2408.416999999998,35.36,178.53099999999995,36.42,2881.8,1713.0,1.44,631181.0,1.43,0.5,60503.0,225797.0,-6.8,5.4,0.48,132.066,136.332,186.98137131055,6.0,0.37,1753082.0,2461326.0,4482840.0,127.5,125.4
2016-05-01,1.1441,-0.32,12678.1,185.3,3858.6,4.68,3.65,101.3835,100.1421,100.2612,170.6,0.27,124202.0,6691.0,22197.0,121694.0,15813.1,101.5026,102.1715,100.4707,96.7076,239.44,101.8371,94.2083,96.3409,116.7234,4.4,8.4,1901.0,26.8,7668.0,4.8,98.8512,247.036,0.39,15419.398,105.86,189.0,271.0,589.0,82.0,12756000000000.0,1188.0,1.83,1.28,0.56,10.3,2183000.0,2150750.0,-0.09,10.6,1274.5,1.6,3.659999999999995,74.2869,100.23899999999999,100.8628,3242.4999999999964,12740.90000000001,2367.578999999999,45.98,180.38,45.64,2861.6,1760.0,1.4,632825.0,1.43,0.3,59218.0,220851.0,2.7,5.2,0.48,132.358,136.895,187.44452211688701,5.2,0.3,1744826.5,2461451.0,4475967.5,127.4,124.8
2016-06-01,1.1165,-0.08,12761.9,187.6,3846.348,4.53,3.5,101.179,100.397,103.6396,168.4,0.27,124449.0,6702.0,22184.0,121974.0,15843.6,103.9572,105.4122,105.0168,100.286,240.144,104.5964,96.305,100.7603,121.7764,4.5,8.6,2014.0,28.1,7786.0,4.9,99.0162,247.435,0.48,15430.431,105.981,190.0,302.0,585.0,114.0,12823600000000.0,1196.0,1.85,1.39,0.7,10.6,2155000.0,2171500.0,0.08,10.5,1216.25,1.6,3.6599999999999953,74.4007,100.1595,101.4818,3218.799999999997,12757.000000000013,2393.953,49.07,181.963,48.81,2878.3,1757.0,1.31,623869.0,1.41,1.1,59724.0,208990.0,5.2,5.2,0.49,132.495,137.329,188.045003303933,4.6,0.37,1743076.0,2461761.0,4461393.0,128.2,125.8
2016-07-01,1.1145,-0.43,12779.6,187.7,3788.929,4.22,3.28,101.3458,100.6511,101.9895,169.8,0.3,124755.0,6736.0,22285.0,122227.0,15859.2,104.3048,104.2246,102.6577,97.4507,240.111,99.0219,91.3502,101.3174,108.2278,4.4,8.7,1962.0,27.9,7658.0,4.8,98.0716,247.791,0.36,15476.982,106.193,158.0,299.0,643.0,132.0,12882300000000.0,1187.0,1.46,1.0,0.45,10.8,2147000.0,2151750.0,0.22,11.1,1331.75,1.6,3.4799999999999955,74.4826,99.9997,102.0881,3249.499999999998,12842.050000000005,2256.3439999999964,49.02,183.078,47.65,2882.9,1652.0,1.5,631219.0,1.41,-0.1,60456.0,216738.0,-11.2,5.1,0.46,132.38,137.007,188.66648666324002,4.5,0.41,1743541.0,2462303.0,4466482.0,127.7,125.2
2016-08-01,1.1176,-0.21,12813.0,186.6,3843.108,4.24,3.32,100.9934,100.2757,104.3858,171.7,0.3,124915.0,6737.0,22268.0,122379.0,15876.6,106.5642,106.0189,106.6644,101.0441,240.595,103.0832,94.4779,103.3542,119.8177,4.5,8.3,1981.0,27.5,7809.0,4.9,98.56299999999999,248.371,0.39,15491.877,106.407,172.0,297.0,556.0,134.0,12969700000000.0,1207.0,1.51,1.06,0.5,11.3,2147000.0,2139250.0,-0.13,10.7,1348.85,1.6,3.4549999999999974,74.1191,99.854,101.5093,3232.7,12926.8,2332.760999999997,40.05,183.727,40.17,2875.9,1709.0,1.36,632999.0,1.41,0.0,61821.0,220654.0,10.3,5.2,0.5,132.542,137.026,189.45016124730802,5.1,0.4,1741104.0,2462865.0,4466793.0,126.7,124.5
2016-09-01,1.1194,-0.06,12874.5,186.9,3750.188,4.31,3.41,100.6451,100.6612,102.9563,170.5,0.29,125154.0,6768.0,22303.0,122613.0,15885.4,104.1893,104.3922,104.4257,99.6092,241.068,103.1758,94.3569,100.6766,119.2625,4.5,8.2,1944.0,26.3,7967.0,5.0,99.2992,248.709,0.46,15537.413,106.489,150.0,276.0,543.0,94.0,13030700000000.0,1283.0,1.57,1.18,0.6,11.4,2149000.0,2142750.0,0.03,10.1,1305.7,1.6,3.46,74.3233,100.55,101.6219,3323.6999999999975,12988.600000000017,2337.9599999999973,43.17,184.025,45.05,2904.4,1730.0,1.34,626377.0,1.41,0.4,60102.0,219736.0,0.7,5.3,0.53,132.738,137.328,190.285135036106,5.2,0.4,1743982.0,2463645.0,4457907.0,127.9,125.8
2016-10-01,1.1238,-0.31,12912.8,186.7,3608.149,4.38,3.51,103.0131,100.9745,102.4192,170.5,0.33,125272.0,6798.0,22292.0,122769.0,15887.8,101.26100000000001,103.6735,103.3655,99.3592,241.641,104.2459,95.5899,98.2413,123.51100000000001,4.5,8.3,1962.0,26.4,7827.0,4.9,99.8036,249.068,0.44,15562.413,106.649,194.0,341.0,631.0,159.0,13099300000000.0,1281.0,1.6,1.14,0.59,12.1,2080000.0,2090500.0,-0.01,10.1,1327.9,1.5,3.419999999999995,74.4709,100.6433,102.1292,3374.5999999999976,13041.900000000018,2131.7919999999963,47.72,184.107,48.24,2894.7,1749.0,1.39,631018.0,1.4,0.4,60055.0,231303.0,-3.2,5.2,0.58,133.032,137.536,191.21085761699902,5.7,0.29,1736875.0,2463460.0,4452002.0,128.4,127.2
2016-11-01,1.1042,-0.29,12942.0,186.3,3649.042,4.71,3.86,102.5411,101.068,101.47399999999999,168.1,0.45,125404.0,6819.0,22290.0,122922.0,15862.3,99.2877,103.1686,101.5335,98.0019,241.993,102.1593,94.6051,97.7181,116.6052,4.3,8.1,1869.0,26.0,7488.0,4.7,100.4042,249.502,0.5,15594.511,106.725,212.0,271.0,584.0,83.0,13169600000000.0,1246.0,1.83,1.3,0.65,12.4,2060000.0,2069750.0,0.08,10.3,1284.4,1.5,3.5399999999999943,74.461,100.8003,102.1439,3328.799999999998,13128.000000000018,2107.986999999996,46.66,184.328,45.77,2903.3,1765.0,1.44,630467.0,1.41,-0.3,60578.0,219574.0,-3.3,5.0,0.62,132.972,137.253,192.452230956022,5.7,0.41,1735847.0,2463586.0,4453087.0,128.2,126.2
2016-12-01,1.0634,0.09,13024.5,188.2,3509.8740000000007,4.83,4.06,102.7108,101.4204,102.6494,169.9,0.51,125617.0,6821.0,22308.0,123134.0,15892.4,104.6393,103.1509,105.2772,100.59899999999999,242.712,100.2778,94.5416,103.5422,112.2719,4.3,8.0,1869.0,26.2,7495.0,4.7,98.9699,249.959,0.59,15619.931,106.863,226.0,393.0,575.0,93.0,13198900000000.0,1257.0,2.45,1.9,0.82,12.0,2031000.0,2045500.0,0.09,10.7,1168.75,1.5,4.08,74.6646,100.9673,102.6904,3360.499999999997,13189.500000000016,2096.6839999999956,51.08,184.505,52.28,2903.0,1757.0,1.36,615222.0,1.39,1.4,60470.0,224108.0,3.1,4.9,0.74,132.81799999999998,137.221,193.761532972373,7.4,0.41,1740674.0,2463861.0,4446307.0,128.0,124.8
2017-01-01,1.0552,0.09,13079.4,190.7,3594.328,4.66,3.92,104.8529,102.0251,102.661,169.7,0.51,125762.0,6847.0,22302.0,123325.0,15920.4,98.9861,103.9893,105.4092,100.4208,243.717,101.0973,93.4917,102.83200000000001,115.6946,4.3,7.9,1842.0,25.1,7518.0,4.7,99.7097,250.519,0.61,15695.627,107.118,200.0,233.0,664.0,124.0,13275400000000.0,1321.0,2.45,1.93,0.85,11.8,2072000.0,2068000.0,-0.01,10.3,1159.1,1.5,4.319999999999996,75.0568,101.3072,103.5503,3351.899999999998,13214.200000000015,1898.9754999999977,53.75,184.757,54.96,2908.5,1722.0,1.5,631030.0,1.38,0.9,62355.0,223049.0,-6.7,5.0,0.8,133.343,138.035,195.02869335508493,9.4,0.55,1741389.0,2463596.0,4452276.0,128.5,125.8
2017-02-01,1.0758,0.01,13090.6,191.6,3781.494,4.64,3.95,106.7549,101.9735,102.2154,167.4,0.52,125887.0,6889.0,22319.0,123496.0,15880.4,93.7271,104.29,103.3307,99.4044,244.028,103.1484,95.0688,98.4363,122.695,4.3,8.0,1776.0,25.4,7399.0,4.6,99.8081,250.987,0.64,15755.058,107.282,190.0,336.0,654.0,112.0,13341100000000.0,1247.0,2.48,1.93,0.83,10.9,2032500.0,2038250.0,0.14,10.1,1210.0,1.5,4.189999999999999,74.9575,101.4105,103.3105,3399.7999999999965,13289.600000000019,2155.126,53.9,185.122,55.79,2899.3,1727.0,1.49,637152.0,1.38,-0.3,62687.0,222023.0,1.5,4.9,0.77,133.81799999999998,138.403,195.98252800500904,8.8,0.66,1744636.0,2463426.0,4453881.0,128.2,125.4
