Date,VALUE,VOLUME
2019-12-06 13:32:04.416,,4.0
2019-12-06 13:32:04.416,,13.0
2019-12-06 13:32:04.434,,2.0
2019-12-06 13:32:05.387,,2.0
2019-12-06 13:32:06.414,,2.0
2019-12-06 13:32:06.436,,1.0
2019-12-06 13:32:06.436,,4.0
2019-12-06 13:32:06.436,,1.0
2019-12-06 13:32:06.516,,3.0
2019-12-06 13:32:07.934,,60.0
2019-12-06 13:32:07.947,,5.0
2019-12-06 13:32:09.526,,1.0
2019-12-06 13:32:09.537,,5.0
2019-12-06 13:32:49.613,98.525,1.0
2019-12-06 13:32:49.613,98.525,23.0
2019-12-06 13:32:49.631,98.525,1.0
2019-12-06 13:33:15.410,98.525,2.0
2019-12-06 13:33:15.410,,2.0
2019-12-06 13:33:16.958,98.525,69.0
2019-12-06 13:33:16.970,98.525,10.0
2019-12-06 13:33:16.988,98.525,47.0
2019-12-06 13:33:16.990,98.525,46.0
2019-12-06 13:33:16.990,98.525,83.0
2019-12-06 13:33:31.397,98.52,18.0
2019-12-06 13:33:31.409,,24.0
2019-12-06 13:33:44.897,,2.0
2019-12-06 13:33:45.075,,2.0
2019-12-06 13:33:47.177,98.52,1.0
2019-12-06 13:33:50.408,98.52,7.0
2019-12-06 13:33:50.408,98.52,10.0
2019-12-06 13:33:59.264,98.52,8.0
2019-12-06 13:33:59.264,98.52,11.0
2019-12-06 13:33:59.264,98.52,1.0
2019-12-06 13:33:59.264,98.52,1.0
2019-12-06 13:33:59.264,98.52,1.0
2019-12-06 13:33:59.264,98.52,1.0
2019-12-06 13:33:59.264,98.52,2.0
2019-12-06 13:33:59.304,98.52,1.0
2019-12-06 13:33:59.304,98.52,3.0
2019-12-06 13:33:59.306,98.52,3.0
2019-12-06 13:33:59.314,98.52,1.0
2019-12-06 13:33:59.346,98.52,10.0
2019-12-06 13:34:44.170,,2.0
2019-12-06 13:34:50.430,,3.0
2019-12-06 13:34:50.431,,4.0
2019-12-06 13:34:50.431,,6.0
2019-12-06 13:35:07.088,,1.0
2019-12-06 13:35:07.108,,3.0
2019-12-06 13:35:07.108,,26.0
2019-12-06 13:35:07.108,98.525,4.0
2019-12-06 13:35:09.356,98.525,30.0
2019-12-06 13:35:09.358,98.525,7.0
2019-12-06 13:35:09.376,98.525,7.0
2019-12-06 13:35:09.376,98.525,2.0
2019-12-06 13:35:09.376,98.525,162.0
2019-12-06 13:35:09.388,98.525,1.0
2019-12-06 13:35:09.646,98.525,1.0
2019-12-06 13:35:09.646,98.525,161.0
2019-12-06 13:35:10.887,98.525,1.0
2019-12-06 13:35:17.104,98.525,1.0
2019-12-06 13:35:17.107,98.525,2.0
2019-12-06 13:35:17.196,98.52,1.0
2019-12-06 13:35:53.119,,24.0
2019-12-06 13:37:34.429,98.53,4.0
2019-12-06 13:37:48.190,98.53,1.0
2019-12-06 13:37:48.928,98.53,2.0
2019-12-06 13:37:48.960,98.53,1.0
2019-12-06 13:37:50.940,98.53,4.0
2019-12-06 13:37:50.971,98.53,3.0
2019-12-06 13:37:51.437,98.53,6.0
2019-12-06 13:37:53.686,98.53,5.0
2019-12-06 13:37:53.698,98.53,1.0
2019-12-06 13:37:54.198,98.53,1.0
2019-12-06 13:38:02.966,98.53,2.0
2019-12-06 13:38:02.966,98.53,3.0
2019-12-06 13:38:02.966,98.53,3.0
2019-12-06 13:38:02.966,98.53,2.0
2019-12-06 13:38:02.968,98.53,7.0
2019-12-06 13:38:02.968,98.53,5.0
2019-12-06 13:38:02.968,98.53,5.0
2019-12-06 13:38:02.986,98.53,2.0
2019-12-06 13:38:02.988,98.53,2.0
2019-12-06 13:38:02.988,98.53,1.0
2019-12-06 13:38:02.996,98.53,1.0
2019-12-06 13:38:02.996,98.53,6.0
2019-12-06 13:38:02.996,98.53,5.0
2019-12-06 13:38:02.996,98.53,6.0
2019-12-06 13:38:02.996,98.53,1.0
2019-12-06 13:38:02.996,98.53,1.0
2019-12-06 13:38:03.016,98.53,13.0
2019-12-06 13:38:03.068,98.53,10.0
2019-12-06 13:38:09.517,98.53,50.0
2019-12-06 13:38:22.757,,1.0
2019-12-06 13:38:22.758,,1.0
2019-12-06 13:39:57.400,98.525,105.0
2019-12-06 13:40:16.330,98.525,8.0
2019-12-06 13:40:16.330,98.525,2.0
2019-12-06 13:41:25.572,,31.0
2019-12-06 13:43:02.855,,1.0
2019-12-06 13:43:02.865,,1.0
2019-12-06 13:44:26.457,98.525,1.0
2019-12-06 13:44:52.402,98.525,4.0
2019-12-06 13:45:36.600,,30.0
2019-12-06 13:48:26.935,98.525,10.0
2019-12-06 13:48:44.233,98.525,3.0
2019-12-06 13:48:44.233,98.525,3.0
2019-12-06 13:48:44.233,98.525,2.0
2019-12-06 13:48:44.233,98.525,3.0
2019-12-06 13:48:44.233,98.525,3.0
2019-12-06 13:48:44.235,98.525,1.0
2019-12-06 13:48:50.003,98.525,1.0
2019-12-06 13:48:50.003,98.525,19.0
2019-12-06 13:51:09.916,98.525,4.0
2019-12-06 13:51:38.314,,1.0
2019-12-06 13:51:38.325,,3.0
2019-12-06 13:52:21.783,98.525,3.0
2019-12-06 13:53:03.373,98.525,4.0
2019-12-06 13:53:15.292,98.525,2.0
2019-12-06 13:55:18.579,98.52,1.0
2019-12-06 13:57:22.905,,1.0
2019-12-06 14:01:20.205,,1.0
2019-12-06 14:02:18.461,98.525,2.0
2019-12-06 14:02:18.479,98.525,1.0
2019-12-06 14:06:10.772,98.53,3.0
2019-12-06 14:06:10.782,98.53,1.0
2019-12-06 14:06:34.222,98.53,2.0
2019-12-06 14:06:34.222,98.53,1.0
2019-12-06 14:06:36.251,98.53,8.0
2019-12-06 14:06:36.262,98.53,4.0
2019-12-06 14:06:36.262,98.53,1.0
2019-12-06 14:06:36.262,98.53,1.0
2019-12-06 14:06:36.282,98.53,2.0
2019-12-06 14:06:36.282,98.53,1.0
2019-12-06 14:06:37.530,98.53,14.0
2019-12-06 14:06:37.530,98.53,7.0
2019-12-06 14:08:46.769,,36.0
2019-12-06 14:09:13.428,,4.0
2019-12-06 14:13:22.855,98.525,4.0
2019-12-06 14:13:33.302,98.525,61.0
2019-12-06 14:13:33.394,98.525,150.0
2019-12-06 14:14:23.988,98.525,10.0
2019-12-06 14:15:08.697,98.525,1.0
2019-12-06 14:16:43.790,98.525,1.0
2019-12-06 14:16:43.831,98.525,72.0
2019-12-06 14:16:43.838,98.525,1.0
2019-12-06 14:16:43.838,98.525,1.0
2019-12-06 14:16:43.838,98.525,1.0
2019-12-06 14:16:43.881,98.525,1.0
2019-12-06 14:16:43.898,98.525,4.0
2019-12-06 14:16:43.898,98.525,1.0
2019-12-06 14:16:43.898,98.525,2.0
2019-12-06 14:16:43.898,98.525,1.0
2019-12-06 14:16:43.900,98.525,1.0
2019-12-06 14:16:43.900,98.525,28.0
2019-12-06 14:16:43.900,98.525,1.0
2019-12-06 14:16:45.101,98.525,2.0
2019-12-06 14:16:45.101,98.525,1.0
2019-12-06 14:17:16.367,98.525,1.0
2019-12-06 14:17:16.379,98.525,132.0
2019-12-06 14:17:23.449,,7.0
2019-12-06 14:18:41.023,,140.0
2019-12-06 14:19:20.133,,5.0
2019-12-06 14:19:36.072,,38.0
2019-12-06 14:19:41.601,,3.0
2019-12-06 14:19:50.529,,1.0
2019-12-06 14:20:00.992,,1.0
2019-12-06 14:20:03.432,,10.0
2019-12-06 14:20:06.390,,1.0
2019-12-06 14:20:07.409,98.53,14.0
2019-12-06 14:20:07.409,,3.0
2019-12-06 14:20:07.409,,4.0
2019-12-06 14:20:07.409,,1.0
2019-12-06 14:20:07.409,,21.0
2019-12-06 14:20:07.409,,1.0
2019-12-06 14:20:07.409,,2.0
2019-12-06 14:20:07.409,98.53,40.0
2019-12-06 14:20:07.409,,1.0
2019-12-06 14:20:07.409,,5.0
